ano,municipio_codigo,municipio,cnae,descricao,grupo,estab_com_vinculo,vinculos_ativos,estab_declarantes
2024,420240,Blumenau,5231102,Atividades do operador portuário,Portos e navegação,1,41,1
2024,420240,Blumenau,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,2,2,9
2024,420240,Blumenau,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,3,9,18
2024,420243,Bocaina do Sul,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,420245,Bombinhas,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,20,158,285
2024,420245,Bombinhas,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,45
2024,420245,Bombinhas,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420245,Bombinhas,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,2,2
2024,420245,Bombinhas,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,1,4,2
2024,420245,Bombinhas,5030101,Navegação de apoio marítimo,Portos e navegação,0,0,1
2024,420245,Bombinhas,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,1,17,6
2024,420245,Bombinhas,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,1,9,1
2024,420245,Bombinhas,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,1
2024,420245,Bombinhas,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,3,2
2024,420270,Botuverá,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420280,Braço do Norte,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,2
2024,420280,Braço do Norte,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,28,4
2024,420280,Braço do Norte,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420280,Braço do Norte,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,3
2024,420290,Brusque,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420290,Brusque,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,39,1
2024,420290,Brusque,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2024,420290,Brusque,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,2
2024,420290,Brusque,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,1
2024,420290,Brusque,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,2
2024,420290,Brusque,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,3,8
2024,420300,Caçador,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,5
2024,420320,Camboriú,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,1,17,12
2024,420320,Camboriú,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,22,3
2024,420320,Camboriú,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,2
2024,420320,Camboriú,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2024,420320,Camboriú,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,3,6,10
2024,420320,Camboriú,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2024,420320,Camboriú,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,6
2024,420320,Camboriú,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,420320,Camboriú,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,0,0,1
2024,420320,Camboriú,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,0,0,2
2024,420320,Camboriú,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,5
2024,420320,Camboriú,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,2,5
2024,420350,Campo Erê,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420350,Campo Erê,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420360,Campos Novos,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420360,Campos Novos,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420360,Campos Novos,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,5
2024,420370,Canelinha,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,4
2024,420370,Canelinha,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,420380,Canoinhas,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,2
2024,420380,Canoinhas,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,3
2024,420380,Canoinhas,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420390,Capinzal,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,6
2024,420395,Capivari de Baixo,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420395,Capivari de Baixo,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,2
2024,420395,Capivari de Baixo,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,420400,Catanduvas,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420410,Caxambu do Sul,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2024,420410,Caxambu do Sul,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,420420,Chapecó,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,420420,Chapecó,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,2,4,2
2024,420420,Chapecó,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,2,6,4
2024,420420,Chapecó,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,1
2024,420420,Chapecó,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,420420,Chapecó,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,8
2024,420420,Chapecó,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,34
2024,420425,Cocal do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,1
2024,420430,Concórdia,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,420430,Concórdia,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,2,4,3
2024,420430,Concórdia,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420430,Concórdia,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,4
2024,420430,Concórdia,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,10,12
2024,420435,Cordilheira Alta,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420440,Coronel Freitas,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420450,Corupá,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420455,Correia Pinto,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420460,Criciúma,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,46
2024,420460,Criciúma,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,2
2024,420460,Criciúma,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420460,Criciúma,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,1
2024,420460,Criciúma,5232000,Atividades de agenciamento marítimo,Portos e navegação,1,56,1
2024,420460,Criciúma,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,2,6,8
2024,420460,Criciúma,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,3,3,23
2024,420480,Curitibanos,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,2
2024,420480,Curitibanos,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,3
2024,420490,Descanso,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,28,1
2024,420490,Descanso,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,420500,Dionísio Cerqueira,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,3,5
2024,420520,Erval Velho,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420540,Florianópolis,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,6,82,1129
2024,420540,Florianópolis,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,2,27,6
2024,420540,Florianópolis,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,8
2024,420540,Florianópolis,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,420540,Florianópolis,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,420540,Florianópolis,0321303,Criação de ostras e mexilhões em água salgada e salobra,Pesca e aquicultura,8,68,13
2024,420540,Florianópolis,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,1,1,14
2024,420540,Florianópolis,0321399,Cultivos e semicultivos da aquicultura em água salgada e salobra,Pesca e aquicultura,1,4,4
2024,420540,Florianópolis,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,4,10,6
2024,420540,Florianópolis,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,3
2024,420540,Florianópolis,3011301,Construção de embarcações de grande porte,Indústria naval,0,0,1
2024,420540,Florianópolis,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,0,0,1
2024,420540,Florianópolis,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,3,106,5
2024,420540,Florianópolis,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,12,87,23
2024,420540,Florianópolis,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,3,183,6
2024,420540,Florianópolis,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,3,10,9
2024,420540,Florianópolis,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,0,0,8
2024,420540,Florianópolis,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,7,21,22
2024,420540,Florianópolis,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,2
2024,420540,Florianópolis,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,11,99,34
2024,420540,Florianópolis,5239701,Serviços de praticagem,Portos e navegação,0,0,1
2024,420540,Florianópolis,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,1,4,3
2024,420540,Florianópolis,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,2,17,6
2024,420540,Florianópolis,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,11,48,48
2024,420540,Florianópolis,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,12,74,59
2024,420543,Formosa do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,4
2024,420545,Forquilhinha,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,11
2024,420550,Fraiburgo,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,1,2,1
2024,420550,Fraiburgo,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,4
2024,420560,Galvão,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420570,Garopaba,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,634
2024,420570,Garopaba,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,8
2024,420570,Garopaba,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420570,Garopaba,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,2
2024,420570,Garopaba,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,2
2024,420570,Garopaba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420580,Garuva,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,17
2024,420580,Garuva,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2024,420580,Garuva,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420580,Garuva,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,2
2024,420580,Garuva,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,420580,Garuva,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,1,1
2024,420580,Garuva,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,2,2,7
2024,420580,Garuva,5231102,Atividades do operador portuário,Portos e navegação,0,0,1
2024,420590,Gaspar,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420590,Gaspar,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,2,21,2
2024,420590,Gaspar,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,420590,Gaspar,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,2,10,3
2024,420590,Gaspar,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2024,420590,Gaspar,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,3,6
2024,420600,Governador Celso Ramos,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,6,26,543
2024,420600,Governador Celso Ramos,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,1,1,38
2024,420600,Governador Celso Ramos,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,1
2024,420600,Governador Celso Ramos,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,5
2024,420600,Governador Celso Ramos,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,21,1
2024,420600,Governador Celso Ramos,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,1,2,2
2024,420600,Governador Celso Ramos,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420600,Governador Celso Ramos,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,420600,Governador Celso Ramos,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420620,Gravatal,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,420630,Guabiruba,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420640,Guaraciaba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420650,Guaramirim,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,5
2024,420650,Guaramirim,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,4,96,4
2024,420650,Guaramirim,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,2
2024,420650,Guaramirim,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,420660,Guarujá do Sul,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420665,Guatambú,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420670,Herval d'Oeste,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420670,Herval d'Oeste,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,1,3
2024,420680,Ibicaré,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420690,Ibirama,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420690,Ibirama,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420700,Içara,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,230
2024,420700,Içara,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,8
2024,420700,Içara,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,1,1
2024,420700,Içara,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,0,0,1
2024,420700,Içara,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,1,3
2024,420700,Içara,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,1,3
2024,420700,Içara,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,3
2024,420710,Ilhota,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420710,Ilhota,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,100,1
2024,420710,Ilhota,3011301,Construção de embarcações de grande porte,Indústria naval,0,0,1
2024,420710,Ilhota,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,0,0,1
2024,420710,Ilhota,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,1,3,1
2024,420710,Ilhota,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,1,3,2
2024,420710,Ilhota,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,2,35,2
2024,420710,Ilhota,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420720,Imaruí,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,16
2024,420720,Imaruí,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1020
2024,420720,Imaruí,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,420720,Imaruí,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,420720,Imaruí,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,8,3
2024,420720,Imaruí,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,3,23,8
2024,420730,Imbituba,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,1,15,506
2024,420730,Imbituba,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,479
2024,420730,Imbituba,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,1,2,1
2024,420730,Imbituba,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,1,3,3
2024,420730,Imbituba,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,1,1,1
2024,420730,Imbituba,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,2
2024,420730,Imbituba,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,420730,Imbituba,5030101,Navegação de apoio marítimo,Portos e navegação,0,0,1
2024,420730,Imbituba,5030102,Navegação de apoio portuário,Portos e navegação,3,32,4
2024,420730,Imbituba,5231101,Administração da infraestrutura portuária,Portos e navegação,1,101,2
2024,420730,Imbituba,5231102,Atividades do operador portuário,Portos e navegação,11,603,16
2024,420730,Imbituba,5232000,Atividades de agenciamento marítimo,Portos e navegação,7,31,12
2024,420730,Imbituba,5239701,Serviços de praticagem,Portos e navegação,0,0,1
2024,420730,Imbituba,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,1,7,6
2024,420730,Imbituba,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,5,4
2024,420730,Imbituba,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,18,5
2024,420750,Indaial,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,420750,Indaial,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,3,6
2024,420760,Ipira,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420765,Iporã do Oeste,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420768,Ipuaçu,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,1
2024,420770,Ipumirim,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420775,Iraceminha,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,6
2024,420780,Irani,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,5
2024,420785,Irati,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,2
2024,420790,Irineópolis,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,0,0,1
2024,420800,Itá,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,420800,Itá,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,2,1
2024,420800,Itá,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,12
2024,420810,Itaiópolis,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,1
2024,420810,Itaiópolis,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420820,Itajaí,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,74,898,151
2024,420820,Itajaí,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,2,53,13
2024,420820,Itajaí,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,4,20,5
2024,420820,Itajaí,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,420820,Itajaí,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,6,195,13
2024,420820,Itajaí,1020102,"Fabricação de conservas de peixes, crustáceos e moluscos",Pesca e aquicultura,8,3151,18
2024,420820,Itajaí,3011301,Construção de embarcações de grande porte,Indústria naval,11,2216,14
2024,420820,Itajaí,3011302,"Construção de embarcações para uso comercial e usos especiais, exceto de grande porte",Indústria náutica,4,16,5
2024,420820,Itajaí,3012100,Construção de embarcações para esporte e lazer,Indústria náutica,8,801,15
2024,420820,Itajaí,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,2,3,7
2024,420820,Itajaí,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,12,114,26
2024,420820,Itajaí,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,9,103,21
2024,420820,Itajaí,4329102,Instalação de equipamentos para orientação à navegação,Indústria náutica,1,3,9
2024,420820,Itajaí,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,9,34,37
2024,420820,Itajaí,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,1,1,4
2024,420820,Itajaí,5030101,Navegação de apoio marítimo,Portos e navegação,2,717,4
2024,420820,Itajaí,5030102,Navegação de apoio portuário,Portos e navegação,2,56,3
2024,420820,Itajaí,5099801,Transporte aquaviário para passeios turísticos,Comércio e serviços náuticos,0,0,1
2024,420820,Itajaí,5231101,Administração da infraestrutura portuária,Portos e navegação,1,2,4
2024,420820,Itajaí,5231102,Atividades do operador portuário,Portos e navegação,14,717,29
2024,420820,Itajaí,5232000,Atividades de agenciamento marítimo,Portos e navegação,57,915,95
2024,420820,Itajaí,5239701,Serviços de praticagem,Portos e navegação,1,3,18
2024,420820,Itajaí,5239799,Atividades auxiliares dos transportes aquaviários,Portos e navegação,3,4,8
2024,420820,Itajaí,7719501,"Locação de embarcações sem tripulação, exceto para fins recreativos",Comércio e serviços náuticos,1,4,4
2024,420820,Itajaí,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,3,18,14
2024,420820,Itajaí,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,2,2,26
2024,420830,Itapema,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,43
2024,420830,Itapema,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,1
2024,420830,Itapema,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,420830,Itapema,1020101,"Preservação de peixes, crustáceos e moluscos",Pesca e aquicultura,2,10,3
2024,420830,Itapema,3230200,Fabricação de artefatos para pesca e esporte,Indústria náutica,3,24,6
2024,420830,Itapema,3317101,Manutenção e reparação de embarcações e estruturas flutuantes,Indústria naval,0,0,1
2024,420830,Itapema,3317102,Manutenção e reparação de embarcações para esporte e lazer,Indústria náutica,1,1,2
2024,420830,Itapema,4763605,Comércio varejista de embarcações e outros veículos recreativos,Comércio e serviços náuticos,0,0,1
2024,420830,Itapema,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,1,16,7
2024,420830,Itapema,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,1,3,2
2024,420840,Itapiranga,7721700,Aluguel de equipamentos recreativos e esportivos,Comércio e serviços náuticos,0,0,1
2024,420840,Itapiranga,9319199,Outras atividades esportivas (inclui escolas e clubes náuticos),Comércio e serviços náuticos,0,0,14
2024,420845,Itapoá,0311601,Pesca de peixes em água salgada,Pesca e aquicultura,0,0,598
2024,420845,Itapoá,0311602,Pesca de crustáceos e moluscos em água salgada,Pesca e aquicultura,0,0,96
2024,420845,Itapoá,0311604,Atividades de apoio à pesca em água salgada,Pesca e aquicultura,0,0,20
2024,420845,Itapoá,0321301,Criação de peixes em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,420845,Itapoá,0321302,Criação de camarões em água salgada e salobra,Pesca e aquicultura,0,0,2
2024,420845,Itapoá,0321305,Atividades de apoio à aquicultura em água salgada e salobra,Pesca e aquicultura,0,0,1
2024,420845,Itapoá,5011401,"Transporte marítimo de cabotagem, carga",Portos e navegação,0,0,1
